0.786,0.04152,0.00537
0.787,0.04621,0.00585
0.788,0.05097,0.00626
0.789,0.05551,0.00657
0.79,0.05962,0.00678
0.791,0.06313,0.00689
0.792,0.0659,0.00691
0.793,0.06791,0.00681
0.794,0.06912,0.00664
0.795,0.06962,0.0064
0.796,0.06951,0.0061
0.797,0.06895,0.00575
0.798,0.06811,0.00535
0.799,0.06719,0.0049
0.8,0.0664,0.0044
0.801,0.06592,0.00384
0.802,0.06586,0.00321
0.803,0.06629,0.00251
0.804,0.06722,0.00173
0.805,0.06868,8.79E-04
0.806,0.07058,-2.61E-05
0.807,0.07276,-9.64E-04
0.808,0.075,-0.0019
0.809,0.07711,-0.00279
0.81,0.07888,-0.0036
0.811,0.08011,-0.00427
0.812,0.08061,-0.00478
0.813,0.08016,-0.00508
0.814,0.07869,-0.00514
0.815,0.07614,-0.00495
0.816,0.07255,-0.00453
0.817,0.06798,-0.0039
0.818,0.06254,-0.00308
0.819,0.05645,-0.00213
0.82,0.04991,-0.00111
0.821,0.04317,-7.33E-05
0.822,0.03647,9.06E-04
0.823,0.03009,0.00177
0.824,0.02428,0.00248
0.825,0.0192,0.00299
0.826,0.01501,0.00329
0.827,0.01182,0.00336
0.828,0.00971,0.00322
0.829,0.00874,0.00289
0.83,0.00882,0.00241
0.831,0.00987,0.00182
0.832,0.0118,0.00116
0.833,0.01451,4.67E-04
0.834,0.01788,-2.18E-04
0.835,0.02175,-8.60E-04
0.836,0.02595,-0.00144
0.837,0.03036,-0.00194
0.838,0.03481,-0.00237
0.839,0.03924,-0.00272
0.84,0.04351,-0.00301
0.841,0.0475,-0.00325
0.842,0.05111,-0.00345
0.843,0.0542,-0.00364
0.844,0.05673,-0.00382
0.845,0.05861,-0.004
0.846,0.05977,-0.00418
0.847,0.06013,-0.00437
0.848,0.05961,-0.00455
0.849,0.05819,-0.0047
0.85,0.05591,-0.00481
0.851,0.05281,-0.00488
0.852,0.04892,-0.00488
0.853,0.04431,-0.0048
0.854,0.03911,-0.00463
0.855,0.03351,-0.00437
0.856,0.02769,-0.00401
0.857,0.02182,-0.00356
0.858,0.01608,-0.00304
0.859,0.01069,-0.00246
0.86,0.00582,-0.00186
0.861,0.0016,-0.00126
0.862,-0.00186,-6.89E-04
0.863,-0.00451,-1.88E-04
0.864,-0.00629,2.10E-04
0.865,-0.00726,4.77E-04
0.866,-0.00752,5.91E-04
0.867,-0.00717,5.33E-04
0.868,-0.00637,2.98E-04
0.869,-0.00522,-1.15E-04
0.87,-0.00397,-6.86E-04
0.871,-0.00278,-0.00139
0.872,-0.0018,-0.00219
0.873,-0.00114,-0.00303
0.874,-8.56E-04,-0.00388
0.875,-0.00105,-0.00468
0.876,-0.00174,-0.00537
0.877,-0.00286,-0.00591
0.878,-0.00428,-0.00627
0.879,-0.00593,-0.00642
0.88,-0.00769,-0.00635
0.881,-0.00943,-0.00607
0.882,-0.01098,-0.00559
0.883,-0.01209,-0.00495
0.884,-0.01272,-0.00419
0.885,-0.01275,-0.00335
0.886,-0.01211,-0.00249
0.887,-0.01072,-0.00165
0.888,-0.00847,-8.71E-04
0.889,-0.00544,-1.81E-04
0.89,-0.00165,3.98E-04
0.891,0.00285,8.58E-04
0.892,0.00802,0.00121
0.893,0.01382,0.00146
0.894,0.02011,0.00164
0.895,0.0268,0.00177
0.896,0.03382,0.00188
0.897,0.04105,0.00199
